Wall time,Step,Value
1638371814.8876257,11,0.4995361864566803
1638371814.892612,13,0.4993683397769928
1638371814.9185429,21,0.5009970664978027
1638371814.9256077,23,0.5009860396385193
1638371814.947549,29,0.502244770526886
1638371814.9535327,31,0.50098717212677
1638371814.9734797,37,0.5007297396659851
1638371814.9824553,39,0.5011338591575623
1638371814.9894376,41,0.501061201095581
1638371815.0193572,49,0.5005812644958496
1638371815.1380403,67,0.501919686794281
1638371815.18691,73,0.5019634962081909
1638371815.2517376,81,0.5012959241867065
1638371815.282537,85,0.5006908178329468
1638371815.3144548,89,0.5006908178329468
1638371815.3314087,91,0.5005412697792053
1638371815.3633232,95,0.5007925033569336
1638371815.393245,99,0.500697910785675
1638371815.4101987,101,0.5008485317230225
1638371815.4560761,107,0.49999579787254333
1638371815.4710364,109,0.49990150332450867
1638371815.4859962,111,0.4999886453151703
1638371815.5009558,113,0.4998088479042053
1638371815.515916,115,0.4996878206729889
1638371815.6206365,127,0.49929967522621155
1638371815.6535485,131,0.4999215006828308
1638371815.6705034,133,0.5001679062843323
1638371815.6864612,135,0.5002025961875916
1638371815.7064078,137,0.5004420876502991
1638371815.7552774,143,0.50009685754776
1638371815.7712345,145,0.50031578540802
1638371815.7861948,147,0.5002917647361755
1638371815.8021517,149,0.5002114772796631
1638371815.8769522,159,0.5000613331794739
1638371815.9542806,169,0.4997451603412628
1638371815.9991608,175,0.49984878301620483
1638371816.0141215,177,0.4997023344039917
1638371816.1048784,189,0.49966904520988464
1638371816.2295463,205,0.4991535544395447
1638371816.2774177,211,0.4989653527736664
1638371816.2929113,213,0.4988445043563843
1638371816.4061708,227,0.49915772676467896
1638371816.456037,233,0.4989185631275177
1638371816.4887218,237,0.4989657402038574
1638371816.5974321,251,0.4988301694393158
1638371816.6123936,253,0.49881163239479065
1638371816.6582708,259,0.4987083971500397
1638371816.6742272,261,0.4989800453186035
1638371816.7859287,275,0.49863672256469727
1638371816.8168464,279,0.49860721826553345
1638371816.8477638,283,0.49857959151268005
1638371816.8627236,285,0.49861234426498413
1638371816.8776834,287,0.498585045337677
1638371816.9833124,301,0.4985212981700897
1638371817.0561182,311,0.49867624044418335
1638371817.092023,315,0.4984882175922394
1638371817.1109724,317,0.49848729372024536
1638371817.128924,319,0.4984663724899292
1638371817.181783,325,0.49820828437805176
1638371817.2296572,331,0.4982120096683502
1638371817.2625678,335,0.4982439875602722
1638371817.2765303,337,0.4983150064945221
1638371817.3209891,343,0.49838149547576904
1638371817.4147387,355,0.49860918521881104
1638371817.430696,357,0.49860718846321106
1638371817.463608,361,0.4986494183540344
1638371817.5104828,367,0.49869728088378906
1638371817.5431044,371,0.498870849609375
1638371817.5590615,373,0.49879711866378784
1638371817.590976,377,0.4987809360027313
1638371817.6218934,381,0.4988149106502533
1638371817.6368537,383,0.49881309270858765
1638371817.7495527,397,0.4991222023963928
1638371817.8831959,413,0.4992455542087555
1638371817.8991535,415,0.4993044137954712
1638371817.915111,417,0.49924686551094055
1638371817.9809847,425,0.49934452772140503
1638371818.1399453,445,0.4993244707584381
1638371818.1559017,447,0.4994112253189087
1638371818.1878166,451,0.49936965107917786
1638371818.2177377,455,0.49938803911209106
1638371818.2696,459,0.4994240701198578
1638371818.346204,465,0.4994196593761444
1638371818.3651543,467,0.49941012263298035
1638371818.3831062,469,0.4994010627269745
1638371818.4469366,475,0.4995279312133789
1638371818.64068,495,0.4996652603149414
1638371818.6755867,499,0.4996940493583679
1638371819.5107818,511,0.4995321035385132
1638371819.5317264,517,0.4995603561401367
1638371819.5397046,519,0.4996042847633362
1638371819.5466857,521,0.4996136426925659
1638371819.5546677,523,0.49964311718940735
1638371819.5686307,527,0.4997822642326355
1638371819.599545,535,0.49977126717567444
1638371819.6174972,539,0.49970218539237976
1638371819.633455,543,0.49972519278526306
1638371819.6504095,547,0.4996643364429474
1638371819.6972833,557,0.4995669424533844
1638371819.7481499,569,0.4996507465839386
1638371819.8109796,583,0.4999483525753021
1638371819.819957,585,0.5000115036964417
1638371819.860847,595,0.4998524487018585
1638371819.8698235,597,0.49978289008140564
1638371819.875807,599,0.4998111426830292
1638371819.8927624,603,0.49976497888565063
1638371819.901741,605,0.49980250000953674
1638371819.9087193,607,0.49986907839775085
1638371819.9412014,615,0.49982476234436035
1638371819.9531684,617,0.49981361627578735
1638371819.968128,621,0.49976879358291626
1638371819.9910672,627,0.4997550845146179
1638371820.036945,635,0.49979281425476074
1638371820.0568912,637,0.49981120228767395
1638371820.0768378,639,0.499864786863327
1638371820.0937927,641,0.4998346269130707
1638371820.1356814,645,0.49982959032058716
1638371820.190534,651,0.49991875886917114
1638371820.2104821,653,0.4999135732650757
1638371820.2324238,655,0.4998897314071655
1638371820.2848182,661,0.4996873140335083
1638371820.335687,667,0.49960973858833313
1638371820.443997,679,0.49953699111938477
1638371820.4818974,683,0.4996272921562195
1638371820.5407388,689,0.4996981620788574
1638371820.559688,691,0.4997355043888092
1638371820.602575,695,0.49974530935287476
1638371820.62751,697,0.49973446130752563
1638371820.722255,707,0.4996647238731384
1638371820.739211,709,0.4996163547039032
1638371820.8130145,717,0.4997263550758362
1638371820.8499143,721,0.49977540969848633
1638371820.9067621,727,0.49985867738723755
1638371820.9791756,735,0.4998466670513153
1638371821.0509834,743,0.49985381960868835
1638371821.084893,747,0.49983346462249756
1638371821.1517155,755,0.4999576210975647
1638371821.1696665,757,0.5000151991844177
1638371821.1876185,759,0.5000138878822327
1638371821.2235227,763,0.5000435709953308
1638371821.2414742,765,0.5000861287117004
1638371821.3198256,773,0.500139594078064
1638371821.3377764,775,0.5001670122146606
1638371821.407591,783,0.5001436471939087
1638371821.4365149,785,0.5001025795936584
1638371821.463443,787,0.5000938773155212
1638371821.6429622,807,0.5000121593475342
1638371821.726738,817,0.5000205636024475
1638371821.843426,831,0.5000858902931213
1638371821.861379,833,0.500071108341217
1638371821.9428854,843,0.5000691413879395
1638371821.957844,845,0.5000975131988525
1638371821.9907565,849,0.500116229057312
1638371822.0246656,853,0.500105619430542
1638371822.0894926,861,0.5000398755073547
1638371822.2351048,879,0.5001264810562134
1638371822.2690136,883,0.5001653432846069
1638371822.2849715,885,0.5001415014266968
1638371822.3356078,891,0.5001358389854431
1638371822.4469292,903,0.500029444694519
1638371822.5765824,917,0.5000806450843811
1638371822.5945342,919,0.5000995993614197
1638371822.6124885,921,0.500052273273468
