Wall time,Step,Value
1639074377.2001405,1,0.4862464368343353
1639074380.2258427,11,0.49681612849235535
1639074381.6917758,21,0.5021299123764038
1639074382.8516731,31,0.5243796706199646
1639074384.151254,41,0.5301270484924316
1639074385.662397,51,0.5501588582992554
1639074386.91642,61,0.5584186315536499
1639074388.3721378,71,0.5761333703994751
1639074389.8003948,81,0.5919761061668396
1639074391.1548588,91,0.6056094169616699
1639074392.4936233,101,0.6178141832351685
1639074393.9444754,111,0.6235457062721252
1639074395.390134,121,0.6309981942176819
1639074396.8655179,131,0.6327952146530151
1639074398.2146146,141,0.6369984745979309
1639074399.5879416,151,0.6407687067985535
1639074401.072843,161,0.6482007503509521
1639074402.3788638,171,0.6548105478286743
1639074403.9031718,181,0.6617141366004944
1639074405.2080443,191,0.6654825210571289
1639074406.7220075,201,0.6684119701385498
1639074408.1645389,211,0.670869767665863
1639074409.4533362,221,0.675599217414856
1639074410.8385983,231,0.6788546442985535
1639074412.292848,241,0.6820996403694153
1639074413.6447117,251,0.6844367980957031
1639074415.0526202,261,0.6871762871742249
1639074416.4272053,271,0.6885486841201782
1639074417.895818,281,0.6899590492248535
1639074419.2434628,291,0.690095841884613
1639074420.6436284,301,0.6903655529022217
1639074422.0355504,311,0.6915526390075684
1639074423.409712,321,0.6919950246810913
1639074424.7507315,331,0.693777859210968
1639074426.2547624,341,0.6950049996376038
1639074427.6481538,351,0.6980533003807068
1639074428.9712627,361,0.6983246803283691
1639074430.4187405,371,0.6987695693969727
1639074431.919688,381,0.6999086737632751
1639074433.4705613,391,0.7001881003379822
1639074434.9599366,401,0.7006800174713135
1639074436.3228674,411,0.7001590728759766
1639074437.8738682,421,0.7007466554641724
1639074439.1697705,431,0.7015094757080078
1639074440.98336,441,0.7029237747192383
1639074442.4855647,451,0.7029237151145935
1639074444.0381808,461,0.7022145986557007
1639074445.4612749,471,0.7022982835769653
1639074447.0133905,481,0.7023221254348755
1639074448.3996832,491,0.7026736736297607
1639074449.84405,501,0.7031545639038086
1639074451.191377,511,0.7039281129837036
1639074452.9412336,521,0.704931378364563
1639074454.332862,531,0.7054426074028015
1639074455.748106,541,0.7064337730407715
1639074457.154212,551,0.7072412967681885
1639074458.7149029,561,0.7079309821128845
1639074460.106167,571,0.7075252532958984
1639074461.704511,581,0.7075052261352539
1639074462.9943724,591,0.7079417705535889
1639074464.6023045,601,0.7081253528594971
1639074465.9925754,611,0.709309458732605
1639074467.4520764,621,0.7089531421661377
1639074468.7920032,631,0.7092177867889404
1639074470.1943667,641,0.7097219228744507
1639074471.4535286,651,0.7097574472427368
1639074472.9660833,661,0.7103703022003174
1639074474.446606,671,0.7104477882385254
1639074475.839374,681,0.7113982439041138
1639074477.3476968,691,0.7117897272109985
1639074478.7060785,701,0.7120282649993896
1639074480.2236626,711,0.7122226357460022
1639074481.6088428,721,0.7126365900039673
1639074483.1724772,731,0.7129415273666382
1639074485.1349647,741,0.7133572101593018
1639074486.854511,751,0.7134964466094971
1639074488.9036055,761,0.7133857011795044
1639074490.6641529,771,0.7136417627334595
1639074492.1478739,781,0.7138913869857788
1639074493.6103034,791,0.7140009999275208
1639074495.2289355,801,0.714216947555542
1639074496.8490522,811,0.7142427563667297
1639074498.6418912,821,0.7142727375030518
1639074500.228154,831,0.7142759561538696
1639074501.69038,841,0.7144365906715393
1639074503.3234613,851,0.7146992683410645
1639074504.9871554,861,0.7145938873291016
1639074506.7342238,871,0.7149525284767151
1639074508.5409124,881,0.7150218486785889
1639074510.3880055,891,0.7153897881507874
1639074512.1372783,901,0.7151867747306824
1639074514.0652351,911,0.7152467966079712
1639074515.732159,921,0.7151583433151245
1639074517.4778547,931,0.7155352830886841
1639074518.7970834,941,0.716205358505249
1639074520.1670198,951,0.7162225842475891
1639074521.5238302,961,0.7162210941314697
1639074522.970736,971,0.7165831327438354
1639074524.2787468,981,0.7167285680770874
1639074525.6314025,991,0.7167704105377197
1639074527.000067,1001,0.7171498537063599
1639074528.3916893,1011,0.7176188826560974
1639074529.6852298,1021,0.7183763384819031
1639074531.248196,1031,0.7187597751617432
1639074532.7936392,1041,0.7196100354194641
1639074534.1261082,1051,0.720192015171051
1639074535.7291474,1061,0.7207340598106384
1639074537.0360608,1071,0.7213585376739502
1639074538.5975664,1081,0.721765398979187
1639074539.9656508,1091,0.7223837375640869
1639074541.5284667,1101,0.7226789593696594
1639074542.9684613,1111,0.7234330177307129
1639074544.7321594,1121,0.72383713722229
1639074546.0336573,1131,0.7246543169021606
1639074547.782357,1141,0.7252927422523499
1639074549.2185183,1151,0.7260779142379761
1639074550.6477842,1161,0.7266948223114014
1639074552.1292446,1171,0.7268573641777039
1639074553.9042988,1181,0.7271606922149658
1639074555.5017989,1191,0.7277536392211914
1639074557.237981,1201,0.728452205657959
1639074558.677365,1211,0.729314923286438
1639074560.2307205,1221,0.7296527624130249
1639074561.7164764,1231,0.7302147746086121
1639074563.3326666,1241,0.7306655645370483
1639074565.1055732,1251,0.73082435131073
1639074566.4721792,1261,0.7311910390853882
1639074568.1990523,1271,0.7316255569458008
1639074569.9058614,1281,0.7320940494537354
1639074571.463712,1291,0.7324918508529663
1639074573.199164,1301,0.7330697178840637
1639074574.4879627,1311,0.7334510087966919
1639074575.9085999,1321,0.7341633439064026
1639074577.2106035,1331,0.7345602512359619
1639074578.6123466,1341,0.7349151968955994
1639074579.9351716,1351,0.7353379726409912
1639074581.4865406,1361,0.735577404499054
1639074582.7621107,1371,0.7357957363128662
1639074584.3833876,1381,0.7357448935508728
1639074585.7322474,1391,0.7359842658042908
1639074587.425449,1401,0.7362627387046814
1639074588.7028613,1411,0.7367770671844482
1639074590.051651,1421,0.7371389865875244
1639074591.7362611,1431,0.7370566725730896
1639074593.0850508,1441,0.7372925281524658
1639074594.6503482,1451,0.7376744747161865
1639074596.1182346,1461,0.7378754615783691
1639074597.476553,1471,0.7381196022033691
1639074598.8408654,1481,0.7385129928588867
1639074600.4356573,1491,0.7389540672302246
1639074601.704709,1501,0.7393308877944946
1639074603.121455,1511,0.7398478984832764
1639074604.5881302,1521,0.7402620315551758
1639074605.8874016,1531,0.74062180519104
1639074607.302267,1541,0.7408363819122314
1639074608.9029171,1551,0.7413219809532166
1639074610.3276975,1561,0.7415797710418701
1639074611.7951324,1571,0.7417340874671936
1639074613.2303567,1581,0.7422100305557251
1639074614.6219687,1591,0.7423949241638184
1639074616.1149743,1601,0.7426584362983704
1639074617.4493284,1611,0.7430779933929443
1639074619.0211868,1621,0.7432526350021362
1639074620.3606231,1631,0.7435057163238525
1639074621.8674097,1641,0.7436296939849854
1639074623.254588,1651,0.744012713432312
1639074624.5425367,1661,0.7443519234657288
1639074626.389886,1671,0.7446489334106445
1639074627.9389405,1681,0.7448763847351074
1639074629.2888389,1691,0.7451197504997253
1639074630.745926,1701,0.7454439401626587
1639074632.0136704,1711,0.7459580898284912
1639074633.5000153,1721,0.7460825443267822
1639074634.8922436,1731,0.74617600440979
1639074636.3429346,1741,0.746382474899292
1639074637.7523205,1751,0.7465929985046387
1639074639.2429879,1761,0.7467136383056641
1639074640.5548844,1771,0.7468503713607788
1639074641.910817,1781,0.7470232844352722
1639074643.1360054,1791,0.7471290826797485
1639074644.5889602,1801,0.7472419738769531
1639074645.8555737,1811,0.7473706007003784
1639074647.2290788,1821,0.7474324107170105
1639074648.4877067,1831,0.7475240230560303
1639074649.9932673,1841,0.7477675676345825
1639074651.1964073,1851,0.7478657960891724
1639074652.6233706,1861,0.7480959296226501
1639074653.8899372,1871,0.7481817007064819
1639074655.5197613,1881,0.7483576536178589
1639074656.8882668,1891,0.7485116720199585
1639074658.3625169,1901,0.7486492395401001
1639074659.8561106,1911,0.7490111589431763
1639074661.4890718,1921,0.7491661310195923
1639074662.9530234,1931,0.7492269277572632
1639074664.7433593,1941,0.7494419813156128
