Wall time,Step,Value
1638985981.5507507,1,0.8236908912658691
1638985984.9400606,3,0.7870729565620422
1638985986.2220635,5,0.7078471183776855
1638985987.2255437,7,0.6752520799636841
1638985987.3522048,9,0.706515908241272
1638985988.6896288,11,0.6622371673583984
1638985989.837197,13,0.7136414051055908
1638985991.0904856,15,0.7245423793792725
1638985992.26244,17,0.6890965700149536
1638985993.5700417,19,0.6567580699920654
1638985994.6857662,21,0.6779643297195435
1638985995.975605,23,0.6619261503219604
1638985997.0504413,25,0.6392999291419983
1638985998.3749156,27,0.66385817527771
1638985999.7069852,29,0.6706657409667969
1638986000.8309844,31,0.6803711652755737
1638986001.9985063,33,0.6220789551734924
1638986003.2093658,35,0.7848145365715027
1638986004.5319006,37,0.7002373933792114
1638986005.8202462,39,0.7983871102333069
1638986006.9439266,41,0.6883994340896606
1638986008.2509491,43,0.6539655923843384
1638986009.5788045,45,0.6930875778198242
1638986010.6942625,47,0.7118947505950928
1638986012.0075324,49,0.6575365662574768
1638986013.2744849,51,0.6022109985351562
1638986014.448077,53,0.645991325378418
1638986015.587559,55,0.6415417194366455
1638986016.8457508,57,0.6306714415550232
1638986018.157835,59,0.6617996692657471
1638986019.3523822,61,0.6096597909927368
1638986020.4956806,63,0.6269440650939941
1638986021.8296685,65,0.6102648973464966
1638986023.1339555,67,0.6340892910957336
1638986024.357623,69,0.6491454839706421
1638986025.6874855,71,0.644608736038208
1638986026.8635178,73,0.6145524978637695
1638986028.0024512,75,0.6276578903198242
1638986029.3807752,77,0.6093229055404663
1638986030.60801,79,0.6601499319076538
1638986032.0424669,81,0.6388060450553894
1638986033.2088563,83,0.6753789186477661
1638986034.670533,85,0.6583685874938965
1638986036.037601,87,0.5935282111167908
1638986037.5222206,89,0.6145727634429932
1638986038.931765,91,0.6100931167602539
1638986040.6827142,93,0.6187208890914917
1638986042.1954002,95,0.6316084861755371
1638986043.8316112,97,0.6642534732818604
1638986045.400811,99,0.662527859210968
1638986046.9303463,101,0.5739561319351196
1638986048.2298193,103,0.6309044361114502
1638986049.4638252,105,0.5980392694473267
1638986050.6506855,107,0.6465559005737305
1638986051.928384,109,0.6597790718078613
1638986053.2844434,111,0.6714532375335693
1638986054.4508674,113,0.6658350229263306
1638986055.5902226,115,0.6200725436210632
1638986056.9772177,117,0.580970823764801
1638986058.1520767,119,0.6249126195907593
