Wall time,Step,Value
1639223115.1868575,1,0.8125
1639223119.0519028,11,0.5783931612968445
1639223121.730318,21,0.5891881585121155
1639223124.3357747,31,0.5864133238792419
1639223126.9489863,41,0.5953439474105835
1639223129.7710395,51,0.6062001585960388
1639223132.429843,61,0.6230159401893616
1639223135.195035,71,0.6314761638641357
1639223137.8745317,81,0.6404623985290527
1639223140.5566642,91,0.6446642875671387
1639223143.2903512,101,0.6491214632987976
1639223146.020456,111,0.653007984161377
1639223148.7671747,121,0.6514074802398682
1639223151.4914303,131,0.65605628490448
1639223154.1380484,141,0.6557419300079346
1639223156.9311423,151,0.6602352261543274
1639223159.6228771,161,0.6614440679550171
1639223162.3950377,171,0.6641860604286194
1639223165.0725658,181,0.6647521257400513
1639223167.738894,191,0.6644970178604126
1639223170.391294,201,0.6682551503181458
1639223173.1373894,211,0.6706569790840149
1639223175.8650842,221,0.6703075766563416
1639223178.5868227,231,0.671291172504425
1639223181.321702,241,0.6720204949378967
1639223184.0708785,251,0.6741077899932861
1639223186.738812,261,0.6738097667694092
1639223189.512595,271,0.6749618053436279
1639223192.2099094,281,0.6773897409439087
1639223195.0465705,291,0.6769794225692749
1639223197.7452028,301,0.6774848103523254
1639223200.5634751,311,0.6773360967636108
1639223203.261508,321,0.6759976148605347
1639223206.0634644,331,0.6771517395973206
1639223208.8529239,341,0.6778231263160706
1639223211.7553747,351,0.677734911441803
1639223214.5250154,361,0.6787654161453247
1639223217.4242477,371,0.6780492067337036
1639223220.1586442,381,0.68018639087677
1639223222.973415,391,0.6806069016456604
1639223225.684767,401,0.6804582476615906
1639223228.5265,411,0.6802355647087097
1639223231.2617903,421,0.6807193756103516
1639223234.1264079,431,0.6815829277038574
1639223236.9170017,441,0.6827266216278076
1639223239.7467165,451,0.682249128818512
1639223242.4621508,461,0.682908833026886
1639223245.2483172,471,0.6826652884483337
1639223248.0059052,481,0.683693528175354
1639223250.8061042,491,0.6842014193534851
1639223253.5787582,501,0.6841934323310852
1639223256.4457324,511,0.6849860548973083
1639223259.246448,521,0.6852789521217346
1639223262.0640123,531,0.6856356263160706
1639223264.822826,541,0.6862553358078003
1639223267.6039484,551,0.6861296892166138
1639223270.3910031,561,0.6865396499633789
1639223273.2048066,571,0.6865411400794983
1639223275.9355497,581,0.6857417225837708
1639223278.6824083,591,0.6864487528800964
1639223281.3212426,601,0.6867541074752808
1639223284.269048,611,0.6870018839836121
1639223287.056334,621,0.6865782141685486
1639223289.9213803,631,0.6868485808372498
1639223292.6263068,641,0.6864961385726929
1639223295.462105,651,0.6859766840934753
1639223298.21284,661,0.686046302318573
1639223301.0567768,671,0.6867402195930481
1639223303.7953396,681,0.6867740154266357
1639223306.6168509,691,0.6870561838150024
1639223309.3511465,701,0.6877048015594482
1639223312.2129953,711,0.6875951290130615
1639223314.9504611,721,0.687600314617157
1639223317.8966262,731,0.6877973079681396
1639223320.9572532,741,0.6880179047584534
1639223323.890921,751,0.688271701335907
1639223326.6520522,761,0.6880881190299988
1639223329.5116956,771,0.68833327293396
1639223332.335739,781,0.6888519525527954
1639223335.2814007,791,0.6891564726829529
1639223338.3293867,801,0.6893924474716187
1639223341.251787,811,0.6898865699768066
1639223344.0364425,821,0.689907431602478
1639223346.877017,831,0.6899258494377136
1639223349.6088574,841,0.6900760531425476
1639223352.4453378,851,0.6903871297836304
1639223355.2106183,861,0.690691351890564
1639223358.116888,871,0.6909240484237671
1639223360.926441,881,0.6912947297096252
1639223363.79918,891,0.6917194128036499
1639223366.5568516,901,0.6916804909706116
