Wall time,Step,Value
1639052719.2499764,1,0.575144350528717
1639052721.9341106,11,0.5518671274185181
1639052723.480401,21,0.5308299660682678
1639052724.676569,31,0.5540918111801147
1639052726.034524,41,0.5508993864059448
1639052727.3898983,51,0.5607768297195435
1639052728.68082,61,0.5685737133026123
1639052730.022529,71,0.5837143659591675
1639052731.5844574,81,0.5955360531806946
1639052732.8800945,91,0.6075859069824219
1639052734.4552362,101,0.6178942918777466
1639052735.7581024,111,0.6256116628646851
1639052737.2817342,121,0.6311013698577881
1639052738.6903784,131,0.6324551105499268
1639052740.1606405,141,0.6375212073326111
1639052741.516192,151,0.6424005031585693
1639052742.9947245,161,0.6481238603591919
1639052744.4547749,171,0.6553903222084045
1639052745.7802272,181,0.6625255346298218
1639052747.115504,191,0.664680004119873
1639052748.4748733,201,0.667309045791626
1639052750.0937467,211,0.6692651510238647
1639052751.4082315,221,0.6731451749801636
1639052752.9501555,231,0.6761779189109802
1639052754.2849092,241,0.679663896560669
1639052755.8776782,251,0.6817556619644165
1639052757.3117824,261,0.6841330528259277
1639052758.6914227,271,0.6851024031639099
1639052760.074731,281,0.6867622137069702
1639052761.4811995,291,0.6864257454872131
1639052762.7787478,301,0.6869970560073853
1639052764.2932708,311,0.6882438659667969
1639052765.6563282,321,0.6893553137779236
1639052767.402123,331,0.6914540529251099
1639052768.8787546,341,0.6931264400482178
1639052770.260258,351,0.695711076259613
1639052771.7806554,361,0.6958616971969604
1639052773.0843518,371,0.6964257955551147
1639052774.8551335,381,0.6976947784423828
1639052776.4007099,391,0.6981124877929688
1639052777.8635635,401,0.6987850069999695
1639052779.3651707,411,0.698301374912262
1639052780.7660937,421,0.6988372802734375
1639052782.0311043,431,0.6997380256652832
1639052783.4780374,441,0.7011242508888245
1639052784.7822309,451,0.7010543346405029
1639052786.310646,461,0.7003836035728455
1639052787.6755047,471,0.700669527053833
1639052789.089297,481,0.700951337814331
1639052790.4232886,491,0.7011973857879639
1639052791.727385,501,0.7017350196838379
1639052793.1681147,511,0.7025704979896545
1639052794.5035439,521,0.703626275062561
1639052795.853438,531,0.7041323184967041
1639052797.2743042,541,0.7051181197166443
1639052798.6388202,551,0.7057163715362549
1639052799.904513,561,0.706318736076355
1639052801.3758383,571,0.7059071660041809
1639052802.6195428,581,0.7056891918182373
1639052804.0568373,591,0.7060723304748535
1639052805.3705719,601,0.7065708637237549
1639052806.9014544,611,0.7077324390411377
1639052808.244173,621,0.7078145146369934
1639052809.7273686,631,0.7080336809158325
1639052810.9996839,641,0.7088081240653992
1639052812.4529595,651,0.7086838483810425
1639052813.7209728,661,0.7091459035873413
1639052815.200774,671,0.7092418670654297
1639052816.505787,681,0.7099746465682983
1639052817.8840215,691,0.7104343175888062
1639052819.2089252,701,0.7106528282165527
1639052820.629946,711,0.7107933759689331
1639052821.929352,721,0.7112159729003906
1639052823.3462188,731,0.7114372253417969
1639052824.6133761,741,0.7118920683860779
1639052826.0499861,751,0.7120963335037231
1639052827.3670878,761,0.7120683193206787
1639052828.7421308,771,0.7122867107391357
1639052830.110756,781,0.7124795317649841
1639052831.5193775,791,0.7125811576843262
1639052832.8976917,801,0.7126979827880859
1639052834.2565053,811,0.7126316428184509
1639052835.7005403,821,0.712683916091919
1639052837.1234074,831,0.7127615213394165
1639052838.490319,841,0.7129266858100891
1639052839.83592,851,0.7131785750389099
1639052841.4116118,861,0.7130029201507568
1639052842.7035394,871,0.7132627367973328
1639052844.3084676,881,0.7134950160980225
1639052845.6581192,891,0.7137617468833923
1639052847.0621996,901,0.713537335395813
1639052848.4467447,911,0.7136549353599548
1639052849.8324392,921,0.713607907295227
1639052851.0928357,931,0.7140932679176331
1639052852.5655136,941,0.7147856950759888
1639052853.9544191,951,0.7147965431213379
1639052855.3164868,961,0.7148760557174683
1639052856.8425314,971,0.7151636481285095
1639052858.2159364,981,0.715129017829895
1639052859.734736,991,0.7151378989219666
1639052860.9883833,1001,0.7155615091323853
1639052862.4251735,1011,0.7159490585327148
1639052863.8950317,1021,0.7165930867195129
1639052865.2128673,1031,0.716941237449646
1639052866.8783987,1041,0.717729926109314
1639052868.2133815,1051,0.7183042168617249
1639052869.5942626,1061,0.7187964916229248
1639052870.908612,1071,0.7193235754966736
1639052872.2698555,1081,0.7198185324668884
1639052873.600409,1091,0.7203888893127441
1639052875.1523497,1101,0.7206206321716309
1639052876.458802,1111,0.721416711807251
1639052877.9607356,1121,0.7218121886253357
1639052879.3904114,1131,0.7226519584655762
1639052880.7557623,1141,0.7233465909957886
1639052882.2644265,1151,0.7241775989532471
1639052883.6142082,1161,0.7250401973724365
1639052885.1797495,1171,0.7252895832061768
1639052886.5975776,1181,0.7254716157913208
1639052888.0842495,1191,0.7260301113128662
1639052889.4468863,1201,0.7266639471054077
1639052890.8607407,1211,0.7275043725967407
1639052892.2444367,1221,0.7279214859008789
1639052893.7415116,1231,0.7284281849861145
1639052895.0586314,1241,0.7288790941238403
1639052896.561776,1251,0.7290534377098083
1639052897.8723562,1261,0.729499340057373
1639052899.2608006,1271,0.7299509644508362
1639052900.5743916,1281,0.7304447889328003
1639052901.9591236,1291,0.7308911085128784
1639052903.3554263,1301,0.7314771413803101
1639052904.8556123,1311,0.7318282127380371
1639052906.1696715,1321,0.7324687242507935
1639052907.6983314,1331,0.7328869700431824
1639052909.0957975,1341,0.733278751373291
1639052910.5550013,1351,0.7337183952331543
1639052912.002267,1361,0.7339484095573425
1639052913.392617,1371,0.7342519760131836
1639052914.7981212,1381,0.7342190742492676
1639052916.1361828,1391,0.7344852685928345
1639052917.504173,1401,0.7347700595855713
1639052918.977861,1411,0.735287070274353
1639052920.3076587,1421,0.7357136011123657
1639052921.8646734,1431,0.7356954216957092
1639052923.23361,1441,0.7359930276870728
1639052924.8846543,1451,0.7364040613174438
